id,category_name,language_id,phrase_id,translation,
4663,13,24,1345,304-Redox,
4664,13,1,1346,400-ColourTest-420,
4665,13,2,1346,400-ColourTest-420,
4666,13,3,1346,400-ЦветТест-420,
4667,13,4,1346,400-ColourTest-420,
4668,13,5,1346,400-颜色测试-420,
4669,13,6,1346,400-בדיקת צבע-420,
4670,13,7,1346,400-ColorTest-420,
4671,13,8,1346,400-KolorTest-420,
4672,13,9,1346,400-RenkTest-420,
4673,13,10,1346,400-ColorTest-420,
4674,13,12,1346,400-KleurTest-420,
4675,13,14,1346,400- أختبار اللون - 420,
4676,13,18,1346,400-TesteCor-420,
4677,13,21,1346,400-ColourTest-420,
4678,13,23,1346,400 Szín teszt 420,
4679,13,24,1346,400-ColourTest-420,
4680,13,1,1347,401-ColourTest-470,
4681,13,2,1347,401-ColourTest-470,
4682,13,3,1347,401-ЦветТест-470,
4683,13,4,1347,401-ColourTest-470,
4684,13,5,1347,401-颜色测试-470,
4685,13,6,1347,401-בדיקת צבע-470,
4686,13,7,1347,401-ColorTest-470,
4687,13,8,1347,401-KolorTest-470,
4688,13,9,1347,401-RenkTest-470,
4689,13,10,1347,401-ColorTest-470,
4690,13,12,1347,401-KleurTest-470,
4691,13,14,1347,401- أختبار اللون  -470,
4692,13,18,1347,401-TesteCor-470,
4693,13,21,1347,401-ColourTest-470,
4694,13,23,1347,401 Szín teszt 470,
4695,13,24,1347,401-ColourTest-470,
4696,13,1,1348,402-ColourTest-520,
4697,13,2,1348,402-ColourTest-520,
4698,13,3,1348,402-ЦветТест-520,
4699,13,4,1348,402-ColourTest-520,
4700,13,5,1348,402-颜色测试-520,
4701,13,6,1348,402-בדיקת צבע-520,
4702,13,7,1348,402-ColorTest-520,
4703,13,8,1348,402-KolorTest-520,
4704,13,9,1348,402-RenkTest-520,
4705,13,10,1348,402-ColorTest-520,
4706,13,12,1348,402-KleurTest-520,
4707,13,14,1348,402- أختبار اللون  -520,
4708,13,18,1348,402-TesteCor-520,
4709,13,21,1348,402-ColourTest-520,
4710,13,23,1348,402 Szín teszt 520,
4711,13,24,1348,402-ColourTest-520,
4712,13,1,1349,403-ColourTest-570,
4713,13,2,1349,403-ColourTest-570,
4714,13,3,1349,403-ЦветТест-570,
4715,13,4,1349,403-ColourTest-570,
4716,13,5,1349,403-颜色测试-570,
4717,13,6,1349,403-בדיקת צבע-570,
4718,13,7,1349,403-ColorTest-570,
4719,13,8,1349,403-KolorTest-570,
4720,13,9,1349,RenkTest-570,
4721,13,10,1349,403-ColorTest-570,
4722,13,12,1349,403-KleurTest-570,
4723,13,14,1349,403- أختبار اللون  -570,
4724,13,18,1349,403-TesteCor-570,
4725,13,21,1349,403-ColourTest-570,
4726,13,23,1349,403 Szín teszt 570,
4727,13,24,1349,403-ColourTest-570,
4728,13,1,1350,404-ColourTest-620,
4729,13,2,1350,404-ColourTest-620,
4730,13,3,1350,404-ЦветТест-620,
4731,13,4,1350,404-ColourTest-620,
4732,13,5,1350,404-颜色测试-620,
4733,13,6,1350,404-בדיקת צבע -620,
4734,13,7,1350,404-ColorTest-620,
4735,13,8,1350,404-KolorTest-620,
4736,13,9,1350,RenkTest-620,
4737,13,10,1350,404-ColorTest-620,
4738,13,12,1350,404-KleurTest-620,
4739,13,14,1350,404- أختبار اللون  -620,
4740,13,18,1350,404-TesteCor-620,
4741,13,21,1350,404-ColourTest-620,
4742,13,23,1350,404 Szín teszt 620,
4743,13,24,1350,404-ColourTest-620,
4744,13,1,1351,421-Chlorine-Total,
4745,13,2,1351,421-Chlorine-Total,
4746,13,3,1351,421-Хлор-Общий,
4747,13,4,1351,421-Chlorine-Total,
4748,13,5,1351,421-总氯,
4749,13,6,1351,"421-סה""כ-כלור",
4750,13,7,1351,421-Cloro-Total,
4751,13,8,1351,421-Chlor-Całkowity,
4752,13,9,1351,Klor-Toplam,
4753,13,10,1351,421-Cloro-Totale,
4754,13,12,1351,421-Chloor-Totaal,
4755,13,14,1351,421- الكلور الكلي,
4756,13,18,1351,421-Cloro-Total,
4757,13,21,1351,421-Klori-Total,
4758,13,23,1351,421 Összes klór,
4759,13,24,1351,421_全残留塩素,
4760,13,1,1352,422-Ozone,
4761,13,2,1352,422-Ozon,
4762,13,3,1352,422-Озон,
4763,13,4,1352,422-Ozone,
4764,13,5,1352,422-臭氧,
4765,13,6,1352,422-אוזון,
4766,13,7,1352,422-Ozono,
4767,13,8,1352,422-Ozon,
4768,13,9,1352,Ozon,
4769,13,10,1352,422-Ozono,
4770,13,12,1352,422-Ozon,
4771,13,14,1352,422- الأوزون,
4772,13,18,1352,422-Ozônio,
4773,13,21,1352,422-Ozon,
4774,13,23,1352,422 Ózon,
4775,13,24,1352,422_オゾン,
4776,13,1,1353,423-Chlorine-Diox,
4777,13,2,1353,423-Chlordioxid,
4778,13,3,1353,423-Диокс.-хлора,
4779,13,4,1353,423-Dioxyde Chlore,
4780,13,5,1353,423-二氧化氯,
4781,13,6,1353,423-כלור-דיאוקסיד,
4782,13,7,1353,423-Dióx-Cloro,
4783,13,8,1353,423-Dwutlenek-Chloru,
4784,13,9,1353,Klor-Dioksit,
4785,13,10,1353,423-Bioss.Cloro,
4786,13,12,1353,423-Chloordiox,
4787,13,14,1353,423- ثاني أوكسيد الكلور,
4788,13,18,1353,423-Dióx-Cloro,
4789,13,21,1353,423-Klor-Diox,
4790,13,23,1353,423 Klor-dioxid,
4791,13,24,1353,423_二酸化塩素,
4792,13,1,1354,425-Act-Oxygen,
4793,13,2,1354,425-Akt-Sauerstoff,
4794,13,3,1354,425-Акт-Кислород,
4795,13,4,1354,425- Oxygéne Actif,
4796,13,5,1354,425-活性氧,
4797,13,6,1354,425-חמצן-פעיל,
4798,13,7,1354,425-Oxígeno-Act,
4799,13,8,1354,425-Aktywny-Tlen,
4800,13,9,1354,Act-Oksijen,
4801,13,10,1354,425-Ossigeno Att,
4802,13,12,1354,425-Actief-Zuurstof,
4803,13,14,1354,425- الأوكسجين النشط,
4804,13,18,1354,425-Oxigênio-Ativo,
4805,13,21,1354,425-Act-Syre,
4806,13,23,1354,425 Aktív oxigén,
4807,13,24,1354,425_活性酸素,
4808,13,1,1355,426-Bromine,
4809,13,2,1355,426-Brom,
4810,13,3,1355,426-Бром,
4811,13,4,1355,426-Brome,
4812,13,5,1355,426-溴,
4813,13,6,1355,426-ברומין,
4814,13,7,1355,426-Bromo,
4815,13,8,1355,426-Bromki,
4816,13,9,1355,Brom,
4817,13,10,1355,426-Bromo,
4818,13,12,1355,426-Broom,
4819,13,14,1355,426- البروم,
4820,13,18,1355,426-Bromo,
4821,13,21,1355,426-Bromine,
4822,13,23,1355,426 Bróm,
4823,13,24,1355,426_臭素,
4824,13,1,1356,427-Hydr-Peroxide,
4825,13,2,1356,427-Hydrogen-Peroxide-LR,
4826,13,3,1356,427-Перок. водорода,
4827,13,4,1356,427- Peroxide Hydr,
4828,13,5,1356,427-过氧化氢,
4829,13,6,1356,427-היידר-פרוקסיד,
4830,13,7,1356,427-Peróxido-Hidró,
4831,13,8,1356,427-Nadtlenek-Wodoru,
4832,13,9,1356,Hidrojen-Peroksit,
4833,13,10,1356,427-PerossIdrogeno,
4834,13,12,1356,427-Water-Perox,
4835,13,14,1356,427- بيروكسيد الهيدروجين,
4836,13,18,1356,427-Per-Hidrog,
4837,13,21,1356,427-Hydr-Peroxide,
4838,13,23,1356,427 Hidrogén-peroxid,
4839,13,24,1356,427_過酸化水素,
4840,13,1,1357,428-Chlorine-Free,
4841,13,2,1357,428-Chlor-Frei,
4842,13,3,1357,428-Хлор-Свободный,
4843,13,4,1357,428-Chlore libre,
4844,13,5,1357,428-余氯,
4845,13,6,1357,428-כלור-חופשי,
4846,13,7,1357,428-Cloro-libre,
4847,13,8,1357,428-Chlor-Wolny,
4848,13,9,1357,Klorsuz,
4849,13,10,1357,428-Cloro-Libero,
4850,13,12,1357,428-Chloor-Vrij,
4851,13,14,1357,428- الكلور الحر,
4852,13,18,1357,428-Cloro-Livre,
4853,13,21,1357,428-Klor-Fri,
4854,13,23,1357,428 Szabad klór,
4855,13,24,1357,428_遊離残留塩素,
4856,13,1,1358,429-pH-PoolLab,
4857,13,2,1358,429-pH-PoolLab,
4858,13,3,1358,429-рН-PoolLab,
4859,13,4,1358,429-pH-PoolLab,
4860,13,5,1358,429-pH-PoolLab,
4861,13,6,1358,429-חומציות-PH-POOLLAB,
4862,13,7,1358,429-pH-PoolLab,
4863,13,8,1358,429-pH-PoolLab,
4864,13,9,1358,pH-PoolLab,
4865,13,10,1358,429-pH-PoolLab,
4866,13,12,1358,429-pH-PoolLab,
4867,13,14,1358,429- الرقم الهيدروجيني في جهاز ال بول لاب,
4868,13,18,1358,429-pH-PoolLab,
4869,13,21,1358,429-pH-PoolLab,
4870,13,23,1358,429 pH PoolLab,
4871,13,24,1358,429-pH-PoolLab,
4872,13,1,1359,430-Total-Alkalinity,
4873,13,2,1359,430-Alkalinität-Gesamt,
4874,13,3,1359,430-Общая-Щелочность,
4875,13,4,1359,430-Alcalinitè Totale,
4876,13,5,1359,430-总碱度,
4877,13,6,1359,430-סהכ-אלקליניות,
4878,13,7,1359,430-Alkalinidad-total,
4879,13,8,1359,430-Zasadowość-Total,
4880,13,9,1359,Toplam-Alkalilik,
4881,13,10,1359,430-Alcalinità-Tot,
4882,13,12,1359,430-Totale-Alkaliniteit,
4883,13,14,1359,430- القلويه الكليه,
4884,13,18,1359,430-Alcalin-Total,
4885,13,21,1359,430-Total-Alkalinitet,
4886,13,23,1359,430 Teljes lúgosság,
4887,13,24,1359,430_全アルカリ度,
4888,13,1,1360,431-Cyanuric-Acid,
4889,13,2,1360,431-Cyanursäure,
4890,13,3,1360,431-Циануровая кислота,
4891,13,4,1360,431-Acide Cyanurique,
4892,13,5,1360,431-氰尿酸,
4893,13,6,1360,431-חומצה-ציאנורית,
4894,13,7,1360,431-Ácido-Cianúrico,
4895,13,8,1360,431-Kwas-Cyjanowodorowy,
4896,13,9,1360,Siyanürik-Asit,
4897,13,10,1360,431-Acido-Cianurico,
4898,13,12,1360,431-Cyanuurzuur,
4899,13,14,1360,431- حمض السيانوريك,
4900,13,18,1360,431-Ácido-Cianúrico,
4901,13,21,1360,431-Cyanuric-Syra,
4902,13,23,1360,431 Cianursav,
4903,13,24,1360,431_シアヌル酸,
4904,13,1,1361,432-Hydrogen-Peroxide-HR,
4905,13,2,1361,432-Hydrogen-Peroxide-HR,
4906,13,3,1361,432-Перекись-Водорода-ВД,
4907,13,4,1361,432-Peroxide d'hydrogène-HR,
4908,13,5,1361,432-过氧化氢-高量程,
4909,13,7,1361,432-Peróxido de Hidrógeno-HR,
4910,13,8,1361,432-Wodoru Nadtlenek-HR,
4911,13,10,1361,432-Perossido di idrogeno-HR,
4912,13,12,1361,432-Water-Perox-HR,
4913,13,14,1361,432- بيروكسيد الهيدروجين - مدى القياس الاعلى,
4914,13,18,1361,432-Per-Hidrog-HR,
4915,13,21,1361,432-Hydrogen-Peroxide-HR,
4916,13,23,1361,432 Hidrogén-peroxid HR,
4917,13,24,1361,432_過酸化水素(高レンジ),
4918,13,1,1362,433-TotalHardness-HR,
4919,13,2,1362,433-TotalHardness-HR,
4920,13,3,1362,433-ОбщаяЖесткость-ВД,
4921,13,4,1362,433- Duretèe Totale-HR,
4922,13,5,1362,433-总硬度-高量程,
4923,13,7,1362,433-Dureza Total HR,
4924,13,8,1362,433-Twardość ogólna-HR,
4925,13,10,1362,433-Durezza totale HR,
4926,13,12,1362,433-TotaleHardheid-HR,
4927,13,14,1362,433- العسر الكلي - مدى القياس الاعلى,
4928,13,18,1362,433-Dureza Total-HR,
4929,13,21,1362,433-TotalHardness-HR,
4930,13,23,1362,433 Összes keménység HR,
4931,13,24,1362,433_全硬度(高レンジ),
4932,13,1,1363,434-Isothiazolinone,
4933,13,2,1363,434-Isothiazolinone,
4934,13,3,1363,434-Изотиазолинон,
4935,13,4,1363,434-Isothiazolinone,
4936,13,5,1363,434-异噻唑啉酮,
4937,13,7,1363,434-Isothiazolinones,
4938,13,8,1363,434-Izotiazolony,
4939,13,10,1363,434-Isotiazolinoni,
4940,13,12,1363,434-Isothiazolinone,
4941,13,14,1363,434- الأيزوثيازولينون,
4942,13,18,1363,434-Isotiazolinona,
4943,13,21,1363,434-isotiazolinon,
4944,13,23,1363,434 Izotiazolinon,
4945,13,24,1363,"434_イソチアゾリノン
",
4946,13,1,1364,435-Nitrite-LR,
4947,13,2,1364,"435-Nitrit-LR	
",
4948,13,5,1364,435-亚硝酸盐-低量程,
4949,13,7,1364,435-Nitrito-LR,
4950,13,8,1364,435-Azotyn-LR,
4951,13,1,1365,436-Nitrate,
4952,13,2,1365,436-Nitrat,
4953,13,5,1365,436-硝酸,
4954,13,7,1365,436-Nitrato,
4955,13,8,1365,436-Azotan,
4956,13,1,1366,437-Phosphate,
4957,13,2,1366,437-Phosphat,
4958,13,5,1366,437-磷酸,
4959,13,7,1366,437-Fosfato,
4960,13,8,1366,437-Fosfor,
4961,13,1,1367,438-Iron-LR,
4962,13,2,1367,438-Eisen-LR,
4963,13,5,1367,438-铁-低量程,
4964,13,7,1367,438-Hierro-LR,
4965,13,8,1367,438-Żelazo-LR,
4966,13,1,1368,439-Dissolved-Oxygen,
4967,13,2,1368,439-Gelös.-Sauerstoff,
4968,13,5,1368,439-溶解氧,
4969,13,7,1368,439-Oxígeno-disuelto,
4970,13,8,1368,439-Rozpuszczony tlen,
4971,13,1,1369,440-Ammonia,
4972,13,2,1369,440-Ammoniak,
4973,13,5,1369,440-氨,
4974,13,7,1369,440-Amoníaco,
4975,13,8,1369,440-Amoniak,
4976,13,1,1370,441-Silica,
4977,13,2,1370,441-Silikat,
4978,13,5,1370,441-硅,
4979,13,7,1370,441-Sílice,
4980,13,8,1370,441-Krzemian,
4981,13,1,1371,442-Copper,
4982,13,2,1371,442-Kupfer,
4983,13,5,1371,442-铜,
4984,13,7,1371,442-Cobre,
4985,13,8,1371,442-Miedź,
4986,13,1,1372,443-Calcium-Hardness,
4987,13,2,1372,443-Calcium-Härte,
4988,13,4,1372,443-Calcium-Hardness,
4989,13,5,1372,443-钙硬度,
4990,13,7,1372,443-Dureza-de-calcio,
4991,13,8,1372,443-Twardość Wapnia,
4992,13,10,1372,443-Durezza-Calcium,
4993,13,24,1372,443_カルシウム硬度,
4994,13,1,1373,444-PL-Ozone-p.o.-Cl,
4995,13,2,1373,444-PL-Ozone-p.o.-Cl,
4996,13,4,1373,444-PL-Ozone-p.o.-Cl,
4997,13,5,1373,444-PL-臭氧-p.o.-氯,
4998,13,7,1373,444-PL-Ozono-p.o.-Cl,
4999,13,8,1373,444-Ozon-w-obecności-chloru,
5000,13,1,1374,445-Magnesium,
5001,13,2,1374,445-Magnesium,
5002,13,5,1374,445-镁,
5003,13,7,1374,445-Magnesio,
5004,13,8,1374,445-Magnez,
5005,13,1,1375,446-Potassium,
5006,13,2,1375,446-Kalium,
5007,13,5,1375,446-钾,
5008,13,7,1375,446-Potasio,
5009,13,8,1375,446 Potas,
5010,13,1,1376,447-pH-HR,
5011,13,2,1376,447-pH-HR,
5012,13,5,1376,447-pH-高量程,
5013,13,7,1376,447-pH-HR,
5014,13,8,1376,447-pH-HR,
5015,13,1,1377,448-pH-LR,
5016,13,2,1377,448-pH-LR,
5017,13,5,1377,448-pH-低量程,
5018,13,7,1377,448-pH-LR,
5019,13,8,1377,448-pH-LR,
5020,13,1,1378,449-pH-HR-saltwater,
5021,13,2,1378,449-pH-HR-Salzwasser,
5022,13,5,1378,449-pH-高量程-海水,
5023,13,7,1378,449-pH-HR-agua-salina,
5024,13,8,1378,449-pH-Hr-Słona woda,
5025,13,1,1379,450-pH-HR-seawater,
5026,13,2,1379,450-pH-HR-Meerwasser,
5027,13,5,1379,450-pH-高量程-海水,
5028,13,7,1379,450-pH-HR-agua-marina,
5029,13,8,1379,450-pH-HR-Woda morska,
5030,13,1,1380,451-pH-LR-saltwater,
5031,13,2,1380,451-pH-LR-Salzwasser,
5032,13,5,1380,451-pH-低量程-海水,
5033,13,7,1380,451-pH-LR-agua-salina,
5034,13,8,1380,451-pH-LR-Słona woda,
5035,13,1,1381,452-pH-LR-seawater,
5036,13,2,1381,452-pH-LR-Meerwasser,
5037,13,5,1381,452-pH-低量程-海水,
5038,13,7,1381,452-pH-LR-agua-marina,
5039,13,8,1381,452-pH-LR-Woda morska,
5040,13,1,1382,453-pH-MR-saltwater,
5041,13,2,1382,453-pH-MR-Salzwasser,
5042,13,5,1382,453-pH-中量程-海水,
5043,13,7,1382,453-pH-MR-agua-salina,
5044,13,8,1382,453-pH-mR-Słona woda,
5045,13,1,1383,454-pH-MR-seawater,
5046,13,2,1383,454-pH-MR-Meerwasser,
5047,13,5,1383,454-pH-中量程-海水,
5048,13,7,1383,454-pH-MR-agua-marina,
5049,13,8,1383,454-ph-MR-Woda morska,
5050,13,1,1384,455-Total-Hardness,
5051,13,2,1384,455-Gesamt-Härte,
5052,13,5,1384,455-总硬度,
5053,13,7,1384,455-Dureza-total,
5054,13,8,1384,"455-Twardość całkowita
",
5055,13,1,1385,456-pH-MR,
5056,13,2,1385,456-pH-MR,
5057,13,5,1385,456-pH-中量程,
5058,13,7,1385,456-pH-MR,
5059,13,8,1385,456-pH-MR,
5060,13,1,1386,457-Iodine,
5061,13,2,1386,457-Iod,
5062,13,5,1386,457-碘,
5063,13,7,1386,457-Yodo,
5064,13,8,1386,457-Jod,
5065,13,1,1387,501-BaseNumber,
5066,13,2,1387,501-BaseNumber,
5067,13,3,1387,501-БазНомер,
5068,13,4,1387,501-BaseNumber,
5069,13,5,1387,501-BaseNumber,
5070,13,7,1387,501-Número-Base,
5071,13,8,1387,501-Nr Bazowy,
5072,13,10,1387,501-numero base,
5073,13,12,1387,501-Basiswaarde,
5074,13,14,1387,501- الرقم القاعدي,
5075,13,18,1387,501-Número Base,
5076,13,21,1387,501-BaseNumber,
5077,13,23,1387,501 Lúg szám,
5078,13,24,1387,501-BaseNumber,
5079,13,1,1388,502-Iron-Oil-liq,
5080,13,2,1388,502-Eisen-in-Öl-liq,
5081,13,3,1388,502-Железо-,
5082,13,4,1388,502-Fer-Oil-liq,
5083,13,5,1388,502-铁(油中)-液剂,
5084,13,7,1388,502-Hierro-en-aceite liq,
5085,13,8,1388,502-Żelazo w oleju-ciecz,
5086,13,10,1388,502-Ferro in olio-liq,
5087,13,12,1388,502-Ijzer-Olie-liq,
5088,13,14,1388,502- الحديد - الزيت - سائل,
5089,13,18,1388,502-Ferro-Óleo-líquido,
5090,13,23,1388,502 Vas-Olaj folyadék,
5091,13,24,1388,502_油中鉄,
5092,14,1,1389,Import old database,
5093,14,2,1389,Frühere Datenbank importieren,
5094,14,3,1389,Импортировать старую базу данных,
5095,14,4,1389,Importer l'ancienne databse,
5096,14,5,1389,导入以往数据库,
5097,14,6,1389,ייבא בסיס נתונים ישן,
5098,14,7,1389,Importar la base de datos anterior,
5099,14,8,1389,Importuj starą bazę danych,
5100,14,9,1389,Eski veri tabanını getir.,
5101,14,10,1389,Importa vechio database,
5102,14,12,1389,Importeer oude database,
5103,14,13,1389,Εισαγωγή παλιάς βάσης δεδομένων,
5104,14,14,1389,للحصول علي قاعدة البيانات القديمه,
5105,14,15,1389,داده های قدیمی را وارد کنید,
5106,14,16,1389,Importar base de dados antiga,
5107,14,18,1389,Importar base de dados antiga,
5108,14,21,1389,Importera gammal databas,
5109,14,22,1389,Impor database lama,
5110,14,23,1389,Korábbi adatok importálása,
5111,14,24,1389,過去データのインポート,
5112,14,1,1390,click to connect,
5113,14,2,1390,Zum Verbinden klicken,
5114,14,3,1390,Нажмите для подключения,
5115,14,4,1390,cliquer pour se connecter,
5116,14,5,1390,点击进行连接,
5117,14,6,1390,קליק להתחברות,
5118,14,7,1390,Haga clic para conectar,
5119,14,8,1390,kliknij aby połączyć,
5120,14,9,1390,Bağlanmak için tıklayınız,
5121,14,10,1390,Premere per collegare,
5122,14,12,1390,klik om te verbinden,
5123,14,13,1390,κάντε κλικ για σύνδεση,
5124,14,14,1390,أنقر للأتصال,
5125,14,15,1390,جهت اتصال کلیک کنید,
5126,14,16,1390,clique para conectar,
5127,14,18,1390,clique para conectar,
5128,14,21,1390,tryck för att förbinda,
5129,14,22,1390,Klik untuk menghubungkan,
5130,14,23,1390,nyomja meg a csatlakozáshoz,
5131,14,24,1390,接続する,
5132,14,1,1391,get called on object with invalid key,
5133,14,2,1391,unnötig,
5134,14,12,1391,onnodig,
5135,14,1,1392,set called on object with invalid key,
5136,14,2,1392,unnötig,
5137,14,12,1392,onnodig,
5138,14,1,1393,error switching widget!,
5139,14,2,1393,unnötig,
5140,14,4,1393,Erreur de communication !,
5141,14,8,1393,błędnie przełączony widżet,
5142,14,12,1393,onnodig,
5143,14,1,1394,This should never happen,
5144,14,2,1394,Dies sollte nie passieren,
5145,14,4,1394,Cela ne devrait jamais arriver,
5146,14,8,1394,To nigdy nie powinno się zdarzyć,
5147,14,12,1394,Dit mag nooit gebeuren,
5148,14,1,1395,this feature is not supported,
5149,14,2,1395,Dieses Feature wird nicht unterstützt,
5150,14,3,1395,эта функция не поддерживается,
5151,14,4,1395,Cette fonctionnalité n'est pas prise en charge,
5152,14,8,1395,Ta funkcja nie jest obsługiwana,
5153,14,12,1395,deze optie wordt niet ondersteund,
5154,14,1,1396,invalid packet,
5155,14,2,1396,ungültiges Paket,
5156,14,3,1396,пакет содержит ошибку,
5157,14,8,1396,nieprawidłowy pakiet,
5158,14,12,1396,ongeldig pakket,
5159,14,1,1397,Water-i.d. GmbH,
5160,14,2,1397,Water-i.d. / Pool-i.d. GmbH,
5161,14,3,1397,Water-i.d. / Pool-i.d. GmbH,
5162,14,4,1397,Water-i.d. / Pool-i.d. GmbH,
5163,14,5,1397,Water-i.d. GmbH,
5164,14,6,1397,water-i.d gmbh,
5165,14,7,1397,Water-i.d. / Pool-i.d. GmbH,
5166,14,8,1397,Water-i.d. / Pool-i.d. GmbH,
5167,14,9,1397,Water-i.d. GmbH,
5168,14,10,1397,Water-i.d. GmbH,
5169,14,12,1397,Water-i.d. / Pool-i.d. GmbH,
5170,14,13,1397,Water-i.d. GmbH,
5171,14,14,1397,Water-i.d. GmbH,
5172,14,15,1397,Water-i.d. GmbH,
5173,14,16,1397,Water-i.d. GmbH,
5174,14,17,1397,Water-i.d. GmbH,
5175,14,18,1397,Water-i.d. GmbH,
5176,14,21,1397,"Water-i.d. GmbH
",
5177,14,22,1397,Water-i.d. GmbH,
5178,14,23,1397,Water-i.d. GmbH,
5179,14,24,1397,Water-i.d. GmbH,
5180,14,1,1398,Database:,
5181,14,2,1398,Datenbank:,
5182,14,3,1398,База данных:,
5183,14,4,1398,Database:,
5184,14,5,1398,数据库：,
5185,14,6,1398,בסיס נתונים:,
5186,14,7,1398,Base de datos:,
5187,14,8,1398,Baza danych:,
5188,14,9,1398,Veritabanı,
5189,14,10,1398,Database:,
5190,14,12,1398,Database:,
5191,14,13,1398,Βάση δεδομένων:,
5192,14,14,1398,قاعدة بيانات,
5193,14,15,1398,:پایگاه داده ها,
5194,14,16,1398,Base de Dados:,
5195,14,18,1398,Base de dados:,
5196,14,21,1398,Databas,
5197,14,22,1398,Database:,
5198,14,23,1398,Adatbázis,
5199,14,24,1398,データベース,
5200,14,1,1399,Firmware:,
5201,14,2,1399,Firmware:,
5202,14,3,1399,Прошивка:,
5203,14,4,1399,Micrologiciel:,
5204,14,5,1399,固件：,
5205,14,6,1399,תוכנה,
5206,14,7,1399,Firmware:,
5207,14,8,1399,Oprogramowanie sprzętowe:,
5208,14,9,1399,Cihaz yazılımı,
5209,14,10,1399,Firmware:,
5210,14,12,1399,Firmware:,
5211,14,13,1399,υλικολογισμικό: ,
5212,14,14,1399,البرامج الثابته,
5213,14,15,1399,:سیستم عامل,
5214,14,16,1399,Firmware:,
5215,14,18,1399,Firmware:,
5216,14,21,1399,Inbyggt program,
5217,14,22,1399,Firmware:,
5218,14,23,1399,Firmware:,
5219,14,24,1399,ファームウェア,
5220,14,1,1400,Calibration was performed:,
5221,14,2,1400,Kalibrierung durchgeführt:,
5222,14,3,1400,Калибровка выполнена,
5223,14,4,1400,L'étalonnage a été réalisé:,
5224,14,5,1400,校正操作：,
5225,14,6,1400,כיול בוצע,
5226,14,7,1400,Calibración realizada:,
5227,14,8,1400,Kalibracja wykonano:,
5228,14,9,1400,Kalibrasyon gerçekleştirildi,
5229,14,10,1400,Calibrazione eseguita:,
5230,14,12,1400,Kalibratie uitgevoerd:,
5231,14,13,1400,Η βαθμονόμηση πραγματοποιήθηκε:,
5232,14,14,1400,تمت المعايره,
5233,14,15,1400,:کالیبراسیون انجام شد,
5234,14,16,1400,A Calibração foi realizada:,
5235,14,18,1400,Calibração foi realizada:,
5236,14,21,1400,Kalibrering är färdig,
5237,14,22,1400,Kalibrasi dilakukan:,
5238,14,23,1400,A kalibrációt végezte:,
5239,14,24,1400,キャリブレーション実施済,
5240,14,1,1401,Result:,
5241,14,2,1401,Ergebnis:,
5242,14,3,1401,Результат:,
5243,14,4,1401,Résultat:,
5244,14,5,1401,结果：,
5245,14,6,1401,תוצאה,
5246,14,7,1401,Resultado:,
5247,14,8,1401,Wynik:,
5248,14,9,1401,Sonuç,
5249,14,10,1401,Risultato:,
5250,14,12,1401,Resultaat:,
5251,14,13,1401,Αποτέλεσμα:,
5252,14,14,1401,النتيجه,
5253,14,15,1401,:نتیجه,
5254,14,16,1401,Resultado:,
5255,14,18,1401,Resultado:,
5256,14,21,1401,Resultat,
5257,14,22,1401,Hasil:,
5258,14,23,1401,Eredmény,
5259,14,24,1401,結果,
5260,14,1,1402,Serial Number:,
5261,14,2,1402,Seriennummer:,
5262,14,3,1402,Серийный Номер:,
5263,14,4,1402,N° Série:,
5264,14,5,1402,设备序列号：,
5265,14,6,1402,מספר סיריאלי,
5266,14,7,1402,Número de serie:,
5267,14,8,1402,Numer seryjny:,
5268,14,9,1402,Seri Numarası:,
5269,14,10,1402,Numero di serie:,
5270,14,12,1402,Serienummer:,
5271,14,13,1402,Σειριακός αριθμός:,
5272,14,14,1402,الرقم المتسلسل,
5273,14,15,1402,:شماره سریال,
5274,14,16,1402,Número de Série:,
5275,14,18,1402,Número de Série:,
5276,14,21,1402,Serie nr. ,
5277,14,22,1402,Nomor seri:,
5278,14,23,1402,Sorozatszám,
5279,14,24,1402,シリアル番号,
5280,14,1,1403,"We, the manufacturer of PrimeLab 1.0 Multitest Photometer, hereby confirm the successful user initiated self-calibration of the following device:",
5281,14,2,1403,"Wir, der Hersteller des PrimeLab 1.0 Multitest Photometers, bestätigen hiermit, dass eine benutzerinitiierte Selbstkalibrierung des Photometers mit der folgenden Seriennummer erfolgreich durchgeführt wurde:",
